"date","ARIMA","UCM","ML"
2017-12-25 07:40:00,21861.5258341732,22084.4488106463,23664.3085161803
2017-12-25 07:50:00,22109.9327909337,22524.0911026862,24316.4404226308
2017-12-25 08:00:00,22766.4368840787,23015.3497050569,24932.9624578989
2017-12-25 08:10:00,23558.9733656294,23527.2198888433,25406.0291812977
2017-12-25 08:20:00,23896.0970899155,24034.1792768995,25907.4257244242
2017-12-25 08:30:00,24357.4242925819,24519.4134665013,26443.7408379123
2017-12-25 08:40:00,24812.8370402355,24976.0923944998,27042.7147523204
2017-12-25 08:50:00,25256.4208970856,25406.6032175971,27485.3451772639
2017-12-25 09:00:00,25907.0105352177,25820.0386369002,27882.4868183307
2017-12-25 09:10:00,26108.1018807091,26228.5620469517,28454.2041250001
2017-12-25 09:20:00,26764.605973854,26643.4624201824,29004.2793304215
2017-12-25 09:30:00,27296.9065982297,27071.7383357375,29574.746156379
2017-12-25 09:40:00,27592.6291662593,27513.9102929503,30131.2671670355
2017-12-25 09:50:00,27787.8060567379,27963.4840826117,30705.1537797461
2017-12-25 10:00:00,28077.6141697549,28408.1323843091,31145.3345911916
2017-12-25 10:10:00,28775.5194287672,28832.2987369433,31460.5551408343
2017-12-25 10:20:00,29100.8142526388,29220.6302924934,31806.1946370748
2017-12-25 10:30:00,29094.899797626,29561.4726753569,32187.4177594393
2017-12-25 10:40:00,29065.3275417841,29849.6462581399,32458.8075896923
2017-12-25 10:50:00,29402.4512660702,30087.8709712088,32628.4007196357
2017-12-25 11:00:00,29727.7460899418,30286.4868660941,32957.6898716745
2017-12-25 11:10:00,30100.3565250826,30461.4739876684,33382.8274308426
2017-12-25 11:20:00,30112.1854254971,30631.1360031202,33666.4426185667
2017-12-25 11:30:00,30135.8432263262,30812.104253819,33799.8031921927
2017-12-25 11:40:00,30189.0732926082,31015.482104158,33888.3715733592
2017-12-25 11:50:00,29999.8108475314,31243.9482824616,33873.8472772185
2017-12-25 12:00:00,30319.1912163902,31490.4692233867,33943.0873489279
2017-12-25 12:10:00,30756.8606182275,31738.9644405526,33909.7249324579
2017-12-25 12:20:00,31218.1878208939,31966.8837982102,33955.1931686314
2017-12-25 12:30:00,31135.3854987701,32149.2662777483,33736.5661210708
2017-12-25 12:40:00,31141.2999537828,32263.534035455,33601.5558481426
2017-12-25 12:50:00,31472.5092230562,32294.0981677375,33536.8118554056
2017-12-25 13:00:00,31389.7069105434,32235.8529694233,33522.6367096216
2017-12-25 13:10:00,31371.963555116,32095.8190575942,33387.0588822334
2017-12-25 13:20:00,31153.1288541974,31892.5322887374,33175.1752191433
2017-12-25 13:30:00,31040.7542762317,31653.2039623495,33102.9251935842
2017-12-25 13:40:00,30603.0848840054,31409.1177417235,32802.2568777812
2017-12-25 13:50:00,30413.8224389286,31190.0947686989,32718.494029355
2017-12-25 14:00:00,30100.3565250826,31019.076990526,32680.1468711844
2017-12-25 14:10:00,30236.3889038774,30907.9022134198,32545.5679280549
2017-12-25 14:20:00,30336.9345718176,30855.1611708574,32370.9691358324
2017-12-25 14:30:00,30313.2767709885,30846.6643378344,32166.7352829151
2017-12-25 14:40:00,30384.2501830868,30858.5666864557,32032.8259814496
2017-12-25 14:50:00,30313.2767709885,30862.6885686953,32014.2526713528
2017-12-25 15:00:00,30212.7310934373,30833.1254866512,31979.1652141696
2017-12-25 15:10:00,30277.7900601338,30752.9447089503,31928.5918580308
2017-12-25 15:20:00,29993.8963925187,30619.6832408263,31754.6954987792
2017-12-25 15:30:00,30094.4420700698,30448.5130092435,31597.9393056285
2017-12-25 15:40:00,29946.5807908605,30272.3061465355,31534.447199245
2017-12-25 15:50:00,29692.2593790872,30138.3566489258,31504.8975580882
2017-12-25 16:00:00,29449.7668773394,30102.1048637418,31361.5135689099
2017-12-25 16:10:00,29639.0293224162,30218.7639727141,31177.659005232
2017-12-25 16:20:00,29591.713711147,30534.1625883313,30958.954165543
2017-12-25 16:30:00,29656.7726682325,31076.3166505668,30918.994430602
2017-12-25 16:40:00,30289.6189605484,31849.1856016539,30871.4788456216
2017-12-25 16:50:00,30881.0640966078,32829.755766852,30836.0161414613
2017-12-25 17:00:00,31780.0606915005,33969.0764235448,30977.1530627376
2017-12-25 17:10:00,33548.4816350549,35197.2367237333,31369.12254167
2017-12-25 17:20:00,36541.1940069846,36431.6223807759,32121.482361214
2017-12-25 17:30:00,37860.1166482873,37587.2413492454,33469.9237668018
2017-12-25 17:40:00,38155.839216317,38587.5530504693,35701.6998002252
2017-12-25 17:50:00,38457.4762297484,39374.1384415335,38205.3687576682
2017-12-25 18:00:00,38439.7328743211,39913.726609778,40066.8754497902
2017-12-25 18:10:00,38362.8450072101,40201.5182255131,40981.0904188875
2017-12-25 18:20:00,38155.839216317,40260.3451691025,41517.7252995383
2017-12-25 18:30:00,37783.2287811762,40135.8770370139,41852.7429121214
2017-12-25 18:40:00,37919.261159971,39888.7149702864,41931.1061847399
2017-12-25 18:50:00,37889.6889041291,39584.6951315218,41903.8514421792
2017-12-25 19:00:00,37901.5178045437,39284.9783415916,41774.4249463271
2017-12-25 19:10:00,37972.491226253,39037.4891607031,41448.0836233901
2017-12-25 19:20:00,37765.4854257489,38870.9940494908,41206.0826978415
2017-12-25 19:30:00,37416.5328010482,38792.6261263922,41236.7826431518
2017-12-25 19:40:00,37174.0402993005,38789.0606765438,41358.1038060268
2017-12-25 19:50:00,37209.5270005441,38830.9276360457,41487.8215870159
2017-12-25 20:00:00,36990.6922996255,38879.5217945749,41604.3068219002
2017-12-25 20:10:00,37321.9015785098,38894.526901513,41575.8138022387
2017-12-25 20:20:00,37179.9547447022,38841.3608329302,41274.4010452059
2017-12-25 20:30:00,37108.981332604,38696.8871901444,40796.8676105371
2017-12-25 20:40:00,36760.0286982923,38452.5917682703,40340.5076414261
2017-12-25 20:50:00,36393.3327181643,38114.8205020998,39854.7007908892
2017-12-25 21:00:00,36085.78124972,37702.2249807719,39340.7558228254
2017-12-25 21:10:00,35571.2239903827,37241.0620227172,38911.3783730514
2017-12-25 21:20:00,35080.3245318744,36759.3563874429,38468.9200734231
2017-12-25 21:30:00,34772.7730634302,36281.0992141279,37943.4081200182
2017-12-25 21:40:00,34275.9591499092,35821.5959269608,37319.1595475973
2017-12-25 21:50:00,34163.5845719434,35384.814157114,36643.9968051871
2017-12-25 22:00:00,33536.6527346404,34963.1697587725,35981.9088755884
2017-12-25 22:10:00,33335.5613891491,34539.7083397146,35288.5864499472
2017-12-25 22:20:00,32921.5497977519,34092.1824573693,34546.7243213168
2017-12-25 22:30:00,32241.3878941668,33598.1756065095,33704.1412917246
2017-12-25 22:40:00,31981.1520369918,33040.2458844852,32843.0396684021
2017-12-25 22:50:00,31425.193611787,32410.0838324086,31950.8221615927
2017-12-25 23:00:00,30573.5126281635,31710.8913052605,30961.3950439382
2017-12-25 23:10:00,29881.521824164,30957.5465381228,30092.9628329725
2017-12-25 23:20:00,29165.8732097243,30174.5535310993,29318.0361008803
2017-12-25 23:30:00,28479.7968607375,29392.1975654398,28608.2855061022
2017-12-25 23:40:00,27864.693923849,28641.6626645867,27874.4948176522
2017-12-25 23:50:00,27225.9331765204,27950.0493293234,27203.6511500411
2017-12-26 00:00:00,25328.2367812568,27336.2301147733,26573.7636654601
2017-12-26 00:10:00,24879.4513307105,26808.300317469,25943.6086589573
2017-12-26 00:20:00,24613.7231017719,26363.0591778435,25293.3108147563
2017-12-26 00:30:00,24094.0767946533,25987.5580109508,24807.4763818265
2017-12-26 00:40:00,23627.576127565,25662.3537440251,24390.3451459927
2017-12-26 00:50:00,23243.7464678074,25365.7862451321,24124.6671704708
2017-12-26 01:00:00,23037.0689638741,25078.416240455,23820.2212232336
2017-12-26 01:10:00,22741.8153772308,24786.7506352548,23418.3534864678
2017-12-26 01:20:00,22529.2327979182,24485.5431446262,22994.7947000366
2017-12-26 01:30:00,22363.8907928524,24178.2565996479,22805.0634234762
2017-12-26 01:40:00,22092.2574885346,23875.6490622961,22615.6000754051
2017-12-26 01:50:00,22086.3524227511,23592.8243771471,22462.3370568966
2017-12-26 02:00:00,21785.1937607286,23345.3944537629,22341.2197587489
2017-12-26 02:10:00,21566.7061156325,23145.57533682,22187.5864730857
2017-12-26 02:20:00,21354.1235267242,22999.0479823918,22112.6120898343
2017-12-26 02:30:00,21230.1170205259,22903.2562115176,22038.7406939897
2017-12-26 02:40:00,21224.2119547424,22847.5199504582,21908.1126683287
2017-12-26 02:50:00,21265.54745361,22814.9696622142,21770.1815590902
2017-12-26 03:00:00,20911.2431515571,22785.9313058621,21624.607080571
2017-12-26 03:10:00,20917.1482269364,22742.0848725405,21495.3268785727
2017-12-26 03:20:00,20793.1417207381,22670.5448603732,21451.6628661661
2017-12-26 03:30:00,20663.2301391606,22567.0040149281,21445.4883177809
2017-12-26 03:40:00,20468.36277639,22437.2459382673,21527.4823608079
2017-12-26 03:50:00,20639.6098568351,22296.6381171499,21644.2316728247
2017-12-26 04:00:00,20710.4707134073,22167.6070747952,21728.5276624712
2017-12-26 04:10:00,20669.1352145398,22075.4972642236,21854.1262683126
2017-12-26 04:20:00,20474.2678517693,22043.5477183387,22037.775834761
2017-12-26 04:30:00,20799.0467961173,22087.9200220805,22356.5892835011
2017-12-26 04:40:00,21011.6293754299,22213.73707785,22642.5762079203
2017-12-26 04:50:00,21295.0728113147,22412.9361302321,22701.8976174303
2017-12-26 05:00:00,21383.648884429,22664.4277336455,22629.1164818851
2017-12-26 05:10:00,21448.6046752177,22936.6406847406,22581.7019810981
2017-12-26 05:20:00,21212.4018135797,23192.0967699346,22650.4694283272
2017-12-26 05:30:00,21826.5292691918,23393.2793152825,22714.9642474562
2017-12-26 05:40:00,22546.9480144602,23508.8071134562,22519.5538095694
2017-12-26 05:50:00,22328.4603597684,23518.8484314256,22124.8121664333
2017-12-26 06:00:00,22050.9219896671,23418.8244025831,21913.1528819197
2017-12-26 06:10:00,22245.7893524377,23220.7378306739,21898.5154978787
2017-12-26 06:20:00,22281.2197855217,22951.8711238236,22013.3473889128
2017-12-26 06:30:00,21861.9596926801,22651.0521863903,22079.7409416914
2017-12-26 06:40:00,21395.4590351875,22363.1072844838,22031.3237049916
2017-12-26 06:50:00,20462.4577010108,22132.4292785249,22033.9766478071
2017-12-26 07:00:00,20952.5786600204,21996.7327719571,22013.2058281366
2017-12-26 07:10:00,21324.5981690195,21982.0199157997,22093.8232696378
2017-12-26 07:20:00,21631.6618968255,22099.5522103196,22402.8459321781
2017-12-26 07:30:00,21767.4785441866,22345.2580472623,22915.4260474867
2017-12-26 07:40:00,21938.7256246316,22701.5710914249,23509.5651832014
2017-12-26 07:50:00,22186.7386370281,23141.2709973121,24138.8648467635
2017-12-26 08:00:00,22842.2015915078,23632.5624389876,24648.2260110715
2017-12-26 08:10:00,23633.4812029442,24144.4406862603,25258.0973099616
2017-12-26 08:20:00,23970.070288455,24651.383361671,25919.5501843135
2017-12-26 08:30:00,24430.6658801642,25136.5760631448,26560.786101494
2017-12-26 08:40:00,24885.356396494,25593.1887291447,27234.0142394788
2017-12-26 08:50:00,25328.2367812568,26023.6085189475,27685.7963834719
2017-12-26 09:00:00,25977.7946603573,26436.9281371973,28071.9045850248
2017-12-26 09:10:00,26178.567098507,26845.3109829358,28464.9176887772
2017-12-26 09:20:00,26834.0300529867,27260.0460340555,28885.5890826049
2017-12-26 09:30:00,27365.4865108638,27688.131876125,29412.3058964247
2017-12-26 09:40:00,27660.7400975071,28130.0890158627,29933.8997455831
2017-12-26 09:50:00,27855.6074602777,28579.4232524061,30378.3676310919
2017-12-26 10:00:00,28144.9559715417,29023.8072746502,30811.03290149
2017-12-26 10:10:00,28841.7544344846,29447.6846317641,31200.7002741996
2017-12-26 10:20:00,29166.5333788327,29835.7024869557,31631.4257267652
2017-12-26 10:30:00,29160.6283034535,30176.2064768109,32124.7865817948
2017-12-26 10:40:00,29131.1029457487,30464.0169870839,32585.4064321323
2017-12-26 10:50:00,29467.6920312595,30701.8539622479,32915.0105761941
2017-12-26 11:00:00,29792.4709756076,30900.0574688986,33167.7445112311
2017-12-26 11:10:00,30164.4904942024,31074.6075679318,33299.3636723935
2017-12-26 11:20:00,30176.3006353652,31243.8079435158,33261.2169266325
2017-12-26 11:30:00,30199.9209176907,31424.289954957,33302.0671847141
2017-12-26 11:40:00,30253.0665673167,31627.1569855407,33222.9737049779
2017-12-26 11:50:00,30064.1042703297,31855.0877834392,33192.1839332327
2017-12-26 12:00:00,30382.9781392985,32101.0488041107,33224.8970260485
2017-12-26 12:10:00,30819.9534486821,32348.9595829299,33364.6738282461
2017-12-26 12:20:00,31280.5490403912,32576.2700068557,33380.7173753439
2017-12-26 12:30:00,31197.8780330604,32758.0190809362,33473.5677281728
2017-12-26 12:40:00,31203.7831084397,32871.6289860703,33525.6324244701
2017-12-26 12:50:00,31534.4671185712,32901.5108442251,33444.7400115578
2017-12-26 13:00:00,31451.7961208362,32842.5589767375,33323.3778223495
2017-12-26 13:10:00,31434.0809042942,32701.7940281462,33215.1801930803
2017-12-26 13:20:00,31215.5932496024,32497.7518833423,33021.5868161375
2017-12-26 13:30:00,31103.3968845669,32257.6438711718,32794.6236527187
2017-12-26 13:40:00,30666.421584779,32012.7536852219,32657.1894356636
2017-12-26 13:50:00,30477.459287792,31792.9024985692,32573.712653993
2017-12-26 14:00:00,30164.4904942024,31621.0322906437,32513.3975134062
2017-12-26 14:10:00,30300.3071415635,31508.9809007808,32363.5632648381
2017-12-26 14:20:00,30400.6933558405,31455.3390965177,32311.3590552117
2017-12-26 14:30:00,30377.073073515,31445.9173878481,32255.7455483149
2017-12-26 14:40:00,30447.9339300873,31456.8707828125,32086.9564420049
2017-12-26 14:50:00,30377.073073515,31460.0196702553,31677.385372192
2017-12-26 15:00:00,30276.6868496422,31429.4595900795,31242.8589059917
2017-12-26 15:10:00,30341.642640431,31348.2578496496,30927.8312108447
2017-12-26 15:20:00,30058.1991949504,31213.9514938679,30547.8411047505
2017-12-26 15:30:00,30158.5854188232,31041.7124902968,30345.5201866648
2017-12-26 15:40:00,30010.9586302994,30864.4130127962,30315.4194285933
2017-12-26 15:50:00,29757.0405425236,30729.3471000422,30299.8792525836
2017-12-26 16:00:00,29514.9326055063,30691.9551427396,30210.8643674801
2017-12-26 16:10:00,29703.8949024933,30807.4503669193,30198.0542290771
2017-12-26 16:20:00,29656.6543282466,31121.6614302916,30137.0688414299
2017-12-26 16:30:00,29721.6101094396,31662.6043189714,29994.4115577664
2017-12-26 16:40:00,30353.4527815937,32434.2385222509,29857.5687363619
2017-12-26 16:50:00,30943.9599548804,33413.5504133647,29910.9777686074
2017-12-26 17:00:00,31841.5308463773,34551.5893185857,30148.8706972216
2017-12-26 17:10:00,33607.1472812622,35778.444439716,30418.6817186824
2017-12-26 17:20:00,36595.1135615879,37011.5015408259,30999.9788925314
2017-12-26 17:30:00,37911.9445459264,38165.7686281079,32083.8272344562
2017-12-26 17:40:00,38207.1981325697,39164.7051754157,33971.5571132612
2017-12-26 17:50:00,38508.3567849965,39949.8921932658,36489.4545357535
2017-12-26 18:00:00,38490.6415684546,40488.0588233304,38621.5620687509
2017-12-26 18:10:00,38413.875636503,40774.4057911529,39712.0484632543
2017-12-26 18:20:00,38207.1981325697,40831.7650332272,40072.2313430971
2017-12-26 18:30:00,37835.1786139749,40705.8062030475,40152.5951556894
2017-12-26 18:40:00,37970.9952613359,40457.1304995725,40121.3414600712
2017-12-26 18:50:00,37941.4699036312,40151.5741442152,40057.1226330766
2017-12-26 19:00:00,37953.2800447939,39850.2980175471,39992.2021872749
2017-12-26 19:10:00,38024.140910962,39601.226740362,39856.8354131373
2017-12-26 19:20:00,37817.4633974329,39433.1268347657,39646.6781002002
2017-12-26 19:30:00,37469.0641707593,39353.1314815483,39682.24539657
2017-12-26 19:40:00,37226.956233742,39347.9160290789,39872.5730678318
2017-12-26 19:50:00,37262.3866572303,39388.110477567,39857.6932329784
2017-12-26 20:00:00,37043.8990025385,39435.0096816734,39776.9430960948
2017-12-26 20:10:00,37374.5830222658,39448.2974566359,39610.1262589675
2017-12-26 20:20:00,37232.8612995255,39393.39174525,39271.228884226
2017-12-26 20:30:00,37162.0004429533,39247.1562164261,38953.6072937872
2017-12-26 20:40:00,36813.6012066839,39001.0767337354,38739.1882128595
2017-12-26 20:50:00,36447.4867634683,38661.4993012877,38356.0513291642
2017-12-26 21:00:00,36140.4230356623,38247.0755783993,37829.02531481
2017-12-26 21:10:00,35626.6818039229,37784.0624545339,37382.9615701194
2017-12-26 21:20:00,35136.560854509,37300.4847610855,37032.2311894994
2017-12-26 21:30:00,34829.497126703,36820.3337099699,36649.8347505304
2017-12-26 21:40:00,34333.4711019099,36358.9147989607,36096.182170792
2017-12-26 21:50:00,34221.2747368743,35920.1957336605,35527.4342578888
2017-12-26 22:00:00,33595.3371400994,35496.5924435259,34945.9158914514
2017-12-26 22:10:00,33394.5647019497,35071.1506124465,34405.912769494
2017-12-26 22:20:00,32981.2096844873,34621.6228747984,33979.9329091231
2017-12-26 22:30:00,32302.1264380864,34125.5928031348,33677.2030840141
2017-12-26 22:40:00,32042.3032845271,33565.6185734164,33088.551889385
2017-12-26 22:50:00,31487.2265443245,32933.3908061928,32251.8782813523
2017-12-26 23:00:00,30636.8962270743,32232.1114367064,31433.5710710486
2017-12-26 23:10:00,29946.0028395106,31476.6587811216,30618.3756823775
2017-12-26 23:20:00,29231.4891600257,30691.5369214424,29841.9967919233
2017-12-26 23:30:00,28546.5008478413,29907.0312216333,28921.8147918084
2017-12-26 23:40:00,27932.3733922292,29154.3257886628,28122.4895322521
2017-12-26 23:50:00,27294.6256446958,28460.5212076483,27513.7671664343
2017-12-27 00:00:00,25464.5878958656,27844.4901188524,26877.4074786038
2017-12-27 00:10:00,25016.5141665254,27314.327904748,26245.9138495666
2017-12-27 00:20:00,24751.2073514615,26866.8338925069,25683.8792113406
2017-12-27 00:30:00,24232.3851425751,26489.0594847162,25216.4158202081
2017-12-27 00:40:00,23766.6242909532,26161.5616969352,24768.5878386564
2017-12-27 00:50:00,23383.4033401188,25862.6804863423,24347.8673082322
2017-12-27 01:00:00,23177.0536025206,25572.9766690181,23924.7084258941
2017-12-27 01:10:00,22882.2682535141,25278.9572409016,23501.2043247612
2017-12-27 01:20:00,22670.0228052952,24975.3760085433,23186.4947162422
2017-12-27 01:30:00,22504.9430133005,24665.6958952519,22986.8984212901
2017-12-27 01:40:00,22233.7404876159,24360.6750560032,22750.8338656794
2017-12-27 01:50:00,22227.8447865757,24075.4174291406,22560.2939229492
2017-12-27 02:00:00,21927.1637269484,23825.5350187557,22330.4076638978
2017-12-27 02:10:00,21709.0225776893,23623.2439648146,22125.6419307439
2017-12-27 02:20:00,21496.7771198898,23474.2253194353,21944.2710233187
2017-12-27 02:30:00,21372.9672734987,23375.9230004542,21843.3508270238
2017-12-27 02:40:00,21367.0715724585,23317.6570316774,21758.6438441084
2017-12-27 02:50:00,21408.341518062,23282.5579743951,21661.6694260724
2017-12-27 03:00:00,21054.5991011703,23250.9518867138,21549.2158923507
2017-12-27 03:10:00,21060.494811791,23204.5188595393,21501.4237860391
2017-12-27 03:20:00,20936.6849653999,23130.373491495,21535.3412697496
2017-12-27 03:30:00,20806.9794083881,23024.2086293781,21586.0961418762
2017-12-27 03:40:00,20612.4210824508,22891.8079772042,21682.502860729
2017-12-27 03:50:00,20783.3965850662,22748.5391244076,21777.4692936097
2017-12-27 04:00:00,20854.1450646123,22616.8286975997,21865.9269866329
2017-12-27 04:10:00,20812.8751190088,22522.0212539058,21906.1498643872
2017-12-27 04:20:00,20618.3167930715,22487.3559310441,22070.1089089908
2017-12-27 04:30:00,20942.5806760206,22528.9944194735,22452.3833222518
2017-12-27 04:40:00,21154.8261242396,22652.0597278152,22764.1350482112
2017-12-27 04:50:00,21437.8200520046,22848.4892075706,22802.9958349734
2017-12-27 05:00:00,21526.2556538324,23097.1935207681,22707.3732824753
2017-12-27 05:10:00,21591.1084323384,23366.6015723556,22741.2467586562
2017-12-27 05:20:00,21355.2801607976,23619.2352577325,22677.6218580626
2017-12-27 05:30:00,21968.4336821325,23817.5780126154,22597.4222207771
2017-12-27 05:40:00,22687.7099275769,23930.248740014,22348.637651764
2017-12-27 05:50:00,22469.5687687372,23937.4158179072,21971.669730478
2017-12-27 06:00:00,22192.4705420124,23834.5004913635,21766.1677253116
2017-12-27 06:10:00,22387.0288679496,23633.5056764669,21708.9877546999
2017-12-27 06:20:00,22422.4031125129,23361.7138943404,21771.188778758
2017-12-27 06:30:00,22003.8079171153,23057.9531629934,21909.1225175041
2017-12-27 06:40:00,21538.0470750739,22767.0498628364,21955.7111333583
2017-12-27 06:50:00,20606.5253718301,22533.3969692363,21898.2664174588
2017-12-27 07:00:00,21095.8690563544,22394.7092012233,21890.9948906705
2017-12-27 07:10:00,21467.2985859472,22376.9888260395,22121.9523337778
2017-12-27 07:20:00,21773.8753466147,22491.4974608065,22503.9848007588
2017-12-27 07:30:00,21909.4766046668,22734.1636147514,22992.3751331245
2017-12-27 07:40:00,22080.4521072822,23087.4210707756,23633.930835867
2017-12-27 07:50:00,22328.0718000644,23524.049602106,24373.8479068723
2017-12-27 08:00:00,22982.4952670029,24012.2540021419,25040.4930126626
2017-12-27 08:10:00,23772.5200015739,24521.0296606366,25502.121808189
2017-12-27 08:20:00,24108.5752961839,25024.8543206792,25936.9423474143
2017-12-27 08:30:00,24568.4404371851,25506.9137013427,26507.6480004885
2017-12-27 08:40:00,25022.4098675656,25960.3778628326,27115.3152009342
2017-12-27 08:50:00,25464.5878958656,26387.634086758,27590.9799547041
2017-12-27 09:00:00,26113.1156521834,26797.7752006806,28068.6795555421
2017-12-27 09:10:00,26313.5696887413,27202.9647271404,28589.6041167078
2017-12-27 09:20:00,26967.9931556798,27614.4917681034,29118.3161053917
2017-12-27 09:30:00,27498.6067858077,28039.3550337825,29556.7177406543
2017-12-27 09:40:00,27793.3921348142,28478.0751561068,29995.2182388217
2017-12-27 09:50:00,27987.9504607514,28924.1580599851,30196.2728882119
2017-12-27 10:00:00,28276.8400991372,29365.2765606403,30532.6524121108
2017-12-27 10:10:00,28972.5335212597,29785.8743341205,30883.5263930597
2017-12-27 10:20:00,29296.7974042089,30170.5986710589,31266.1780262838
2017-12-27 10:30:00,29290.9016935881,30507.7953360083,31670.165663576
2017-12-27 10:40:00,29261.4231596455,30792.284843226,32507.5387822511
2017-12-27 10:50:00,29597.4784542556,31026.7872662201,33290.483137653
2017-12-27 11:00:00,29921.7423372047,31221.6428011473,33829.3527412019
2017-12-27 11:10:00,30293.1718763781,31392.831638986,33992.0242509363
2017-12-27 11:20:00,30304.963288039,31558.6575945035,34206.2274396328
2017-12-27 11:30:00,30328.5461113609,31735.7521581162,34479.034428043
2017-12-27 11:40:00,30381.6074782059,31935.218844726,34540.1466533793
2017-12-27 11:50:00,30192.9448533088,32159.7365346223,34514.6552990621
2017-12-27 12:00:00,30511.3130256372,32402.271815877,34606.8622549626
2017-12-27 12:10:00,30947.5953433165,32646.7443569687,34560.9824230978
2017-12-27 12:20:00,31407.4604843177,32870.6041784462,34552.557066996
2017-12-27 12:30:00,31324.9205835301,33048.8904194278,34531.4934814261
2017-12-27 12:40:00,31330.8162941509,33159.0253953576,34508.9956038968
2017-12-27 12:50:00,31660.9758781402,33185.4203632183,34438.7874789578
2017-12-27 13:00:00,31578.4359869331,33122.9697798268,34449.4443939457
2017-12-27 13:10:00,31560.7488646514,32978.6944256613,34371.4594484246
2017-12-27 13:20:00,31342.6077058118,32771.1303220069,34160.4804003551
2017-12-27 13:30:00,31230.5892710816,32527.4889345522,34015.8277513612
2017-12-27 13:40:00,30794.3069629828,32279.0540941705,34015.588375168
2017-12-27 13:50:00,30605.6443380857,32055.6471116631,33885.7994372058
2017-12-27 14:00:00,30293.1718763781,31880.2101046172,33686.3875120495
2017-12-27 14:10:00,30428.7731344302,31764.5810509532,33499.0692150148
2017-12-27 14:20:00,30529.0001479189,31707.3508572153,33341.5104357148
2017-12-27 14:30:00,30505.417324597,31694.3301728209,33212.9739172604
2017-12-27 14:40:00,30576.1658041432,31701.6741456457,33045.7261630975
2017-12-27 14:50:00,30505.417324597,31701.2033047752,32935.6950976905
2017-12-27 15:00:00,30405.1903015278,31667.0133307536,32857.824069242
2017-12-27 15:10:00,30470.0430800337,31582.1716719819,32702.1608532222
2017-12-27 15:20:00,30187.0491426881,31444.2155147882,32483.5054747717
2017-12-27 15:30:00,30287.2761657574,31268.3169685449,32404.2513372922
2017-12-27 15:40:00,30139.8834960444,31087.3483493003,32337.3440819214
2017-12-27 15:50:00,29886.3680926414,30948.6038382916,32131.6213499672
2017-12-27 16:00:00,29644.6441104799,30907.5239691526,31859.8071241024
2017-12-27 16:10:00,29833.3067353769,31019.3221112047,31638.4943704353
2017-12-27 16:20:00,29786.1410791526,31329.8270658052,31621.2533298322
2017-12-27 16:30:00,29850.993848078,31867.0549630666,31605.795515575
2017-12-27 16:40:00,30481.8344916946,32634.965436624,31595.5902825578
2017-12-27 16:50:00,31071.4051897077,33610.5450043942,31693.719126824
2017-12-27 17:00:00,31967.5526388077,34744.8431376663,31789.0067774705
2017-12-27 17:10:00,33730.3690126455,35967.949183587,32032.7577411099
2017-12-27 17:20:00,36713.596728113,37197.2490518934,32487.1501496902
2017-12-27 17:30:00,38028.3393726106,38347.7508947624,33509.1538743636
2017-12-27 17:40:00,38323.1247216172,39342.9143323427,35442.1650209155
2017-12-27 17:50:00,38623.8057716639,40124.3205217519,38183.5614697703
2017-12-27 18:00:00,38606.1186493822,40658.698751563,40512.7149477989
2017-12-27 18:10:00,38529.4744592154,40941.2498945144,41621.1650630594
2017-12-27 18:20:00,38323.1247216172,40994.8060345835,41859.8084097363
2017-12-27 18:30:00,37951.6951824438,40865.0369730307,41886.0513510127
2017-12-27 18:40:00,38087.2964404958,40612.5440568581,41987.0910789045
2017-12-27 18:50:00,38057.8179065533,40303.1636557931,42320.4477601779
2017-12-27 19:00:00,38069.6093182142,39998.0567989872,42710.5383021079
2017-12-27 19:10:00,38140.3578073409,39745.1482560739,42749.1851100942
2017-12-27 19:20:00,37934.0080601621,39573.2046982526,42629.9522470811
2017-12-27 19:30:00,37586.1613538911,39489.3594556554,42742.0418033813
2017-12-27 19:40:00,37344.4373717296,39480.2880262353,42874.6412446469
2017-12-27 19:50:00,37379.8116067124,39516.6205600225,42895.1620463362
2017-12-27 20:00:00,37161.6704478727,39559.6520617292,42946.2759432979
2017-12-27 20:10:00,37491.8300414426,39569.0664968696,42649.2581726405
2017-12-27 20:20:00,37350.3330727698,39510.2819587342,42154.7229609732
2017-12-27 20:30:00,37279.5845932237,39360.162266942,41841.379834597
2017-12-27 20:40:00,36931.7378773722,39110.1934359799,41691.1785070913
2017-12-27 20:50:00,36566.2040488195,38766.7216210752,41443.1249731754
2017-12-27 21:00:00,36259.627288152,38348.3986328568,41074.7362520564
2017-12-27 21:10:00,35746.7007898864,37881.4815122912,40749.4924829062
2017-12-27 21:20:00,35257.3571149426,37393.9952424587,40297.5669072359
2017-12-27 21:30:00,34950.7803542751,36909.9311871394,39745.4987220814
2017-12-27 21:40:00,34455.5409687106,36444.5949961436,39020.2109300784
2017-12-27 21:50:00,34343.5225339804,36001.954527276,38150.5890085052
2017-12-27 22:00:00,33718.5776009846,35574.4258623564,37201.1297715936
2017-12-27 22:10:00,33518.1235644266,35145.0548377911,36051.1177526605
2017-12-27 22:20:00,33105.4240796497,34691.5942406218,35027.3936878731
2017-12-27 22:30:00,32427.4177798088,34191.6277962095,34098.4938103487
2017-12-27 22:40:00,32168.0066753656,33627.7138334593,33108.6100244009
2017-12-27 22:50:00,31613.8102219159,32991.5431259957,32049.2008183687
